locationabbr,income,sex,ageyears,race_ethnicity,education,obesity_pct,Q018,Q019,Q043,Q044,Q045,Q046,Q047
MT,,,,,<High school,28.00807647288334,45.25888754534461,24.073544303797473,45.28327935222673,16.23400493421052,32.399506984387834,26.08731141199226,35.280816480816476
MT,,,,,College,22.059375,32.101359799937484,12.062890501735565,68.86152684333379,32.19049989628708,46.47365419390736,41.03794387551537,11.334890634289826
MT,,,,,High school,28.698074091759178,44.663288965221135,18.52101305021013,53.91847243964736,20.441608157806755,37.98836336336336,29.784770436730128,27.147638171734556
MT,,,,,Some college/tech,28.42306060255372,38.944773358001854,16.418313570487484,58.46968854282536,24.817229186756666,40.043383773341915,34.60281885397412,20.752129227142117
MT,,,,,,26.420148423735988,39.14212853915301,16.725803602100406,58.99490919609098,25.17090456362077,40.755853494905445,34.69671156026817,21.118100456790927
NC,15000 - 24999,,,,,35.52324760463944,42.131156716417905,26.03137003841229,41.5167403217253,16.041101997146935,25.478899572649574,25.89594386445319,33.48359830630343
NC,25000 - 34999,,,,,34.24124373634846,38.32585521081941,18.155090311986864,46.63255478662053,17.2178094131319,29.006787066705503,25.86824736550194,28.967957920792077
NC,35000 - 49999,,,,,33.235734627149036,40.58376184032476,16.287121212121214,50.445467160037005,21.464325711619228,29.515937280599108,31.457320872274146,23.54736252545825
NC,50000 - 74999,,,,,32.147057013945854,37.55067237163814,11.909287925696594,53.32097759674134,19.610954224550216,30.968200644270592,30.370327510917033,19.26640609538888
NC,75000 or greater,,,,,27.22488499316176,34.8997756170531,8.542404824726724,59.68133157547791,26.481821792665166,34.62899973467763,36.28089163767556,12.924311427881129
NC,Less than 15000,,,,,35.79839507823994,42.13300110741971,25.76779661016949,37.385606484069314,12.941103253182462,22.1801464376232,22.691709013105104,36.81195143543695
NC,,Female,,,,32.398929896860274,36.75269639065817,14.97595778516698,47.400681892485174,16.980741857944103,27.262421286870886,24.417406021735257,26.42715830307032
NC,,Male,,,,30.22164429049896,40.75425334009808,19.06533726374198,51.340794127460796,22.681705509901654,32.117411828174525,34.72177228166848,22.65953557174356
NC,,,18-24,,,18.872092067406495,40.355995717344754,22.561878453038673,51.17896253602306,28.454069767441858,29.667055393586008,45.225530932594644,16.138606152677557
NC,,,25-34,,,30.140947379936552,38.55510204081632,16.058352402745996,49.893086296941064,23.275389251632348,26.340448588709677,37.02179889076441,19.26664674237896
NC,,,35-44,,,34.466171693735504,37.470263016639834,13.427430744160784,48.87929936305733,20.469344820677218,27.141100843712334,30.649282845668395,22.615591536023302
NC,,,45-54,,,37.36455395576666,41.14888987566607,16.870221418888384,45.32435014093329,16.739111251181846,25.602749683944378,24.98735426008969,26.32839234054278
NC,,,55-64,,,36.519337890872265,39.04810446503791,16.683460884353742,48.32407505988821,16.769973154362418,30.856688670348916,23.323920476130176,28.44988063977083
NC,,,65+,,,27.963945028294262,36.41798049037702,17.09012958367797,52.34565121801073,15.524670584045584,37.14907564526212,21.114758632249416,31.43399421407907
NC,,,,American Indian/Alaska Native,,40.78162411050649,43.044230769230765,22.770422535211267,43.77859531772576,17.27331081081081,29.437993138936534,30.239953088350276,28.57646589549262
NC,,,,Asian,,12.387056128293242,39.142500000000005,13.889075630252103,57.27181571815718,25.902179836512264,33.04065934065934,36.765,19.968131868131866
NC,,,,Hispanic,,30.558851674641147,30.142067736185385,35.50110701107011,38.371325095867064,15.655818965517241,22.014464594127805,27.051121991024072,31.660086551264982
NC,,,,Non-Hispanic Black,,42.74156315422192,41.58095433977786,21.67979669631512,43.544093622368834,19.777031746031746,24.842400635930048,30.403680524511998,28.368853211009174
NC,,,,Non-Hispanic White,,28.44507584207004,38.67448251249108,13.195523474463183,52.0732951358282,19.759347852438484,31.571722740170248,28.654752002464576,22.87280257708237
NC,,,,Other,,28.26826849733028,40.88636363636363,13.1,50.00679245283018,25.760420650095604,30.27490566037736,37.055925925925926,21.21520223152022
NC,,,,,<High school,35.40811657032755,42.702881355932206,32.7047153024911,35.61349814585909,10.89689223057644,22.685567783891944,19.612567409144198,40.95152618614116
NC,,,,,College,24.985301257200824,32.06861849940453,9.859188592086765,60.7874638530676,27.079982696240368,34.77743418966064,36.9995493465525,12.465037324879845
NC,,,,,High school,32.852862640756406,43.957725947521865,22.004183535762483,43.995441714584416,16.078146465180176,27.237135614702154,25.671867211643907,30.763655547074936
NC,,,,,Some college/tech,33.4162498850786,38.473076923076924,13.283969891274047,50.794195303839565,20.797232960325534,30.450933197348295,30.61909732289552,21.955685219730164
NC,,,,,,30.704988083614182,38.72753596683736,17.46302620879465,49.080370158802694,19.501126630497517,29.699014995248803,29.006457840734072,24.946830727658753
ND,15000 - 24999,,,,,34.39123310118804,40.420593579648695,26.96053283767038,44.247448832516575,16.47976016379058,27.189260768335277,26.63961527739058,32.95970069481561
ND,25000 - 34999,,,,,33.98360037700283,43.614859437751,26.42027210884354,43.49641781051221,17.64348268839104,27.032790776534416,29.193869607525137,29.94610587161546
ND,35000 - 49999,,,,,34.27587453482191,39.085398981324275,21.66430412371134,46.34765056254137,18.071925909395226,27.667656913111458,30.118637532133672,26.29453664570663
ND,50000 - 74999,,,,,34.305505819158455,40.64864285714286,18.312761355443406,49.896199435559744,20.194333523483554,29.28090978302246,30.56049607878898,23.41283672585535
ND,75000 or greater,,,,,31.672400453889004,37.799432686013525,17.161758871500993,52.863634403966365,21.44459752657843,30.209836243357557,32.53043432537596,17.903003729462757
ND,Less than 15000,,,,,34.53552421500798,45.82203389830509,31.642307692307693,42.34886363636364,16.409038238702202,23.881260744985674,28.468054794520548,34.87160238156873
ND,,Female,,,,30.54234061475182,34.9561212944105,18.054436918838253,49.95651438240271,18.957090555460216,28.898123569794052,28.013722943722946,24.846101092202183
ND,,Male,,,,34.60406276100704,45.259198741224886,24.733070478068015,48.19437595788632,20.41647328656233,29.599003568302702,33.58679741075434,24.638042548169132
ND,,,18-24,,,18.528444802578566,45.59141630901287,30.486980306345732,50.198933183604716,27.643361823361825,27.60580281690141,46.15270419426049,16.1665978849626
ND,,,25-34,,,30.91503035687842,41.05512572533849,22.069124423963135,49.50718599033816,22.285282442748088,26.381754278728604,36.10840360569933,20.11176060267857
ND,,,35-44,,,39.11732159285057,43.09430523917996,18.125977011494257,47.217709756764144,19.458006626173386,25.52697186982902,31.273032223983094,23.110708052854655
ND,,,45-54,,,38.48444,44.104512635379066,21.72622875516766,47.882902503561986,16.7680279088857,27.847679671457907,25.060927536231883,25.40172300777227
ND,,,55-64,,,37.68162226482449,40.120565275908476,19.703097826086957,47.27708448371066,15.631076364651683,29.995779944289698,23.769982756333732,29.13473098793976
ND,,,65+,,,31.69476348137154,30.790711091879416,18.143367647058824,51.66758813086483,16.90722155276296,36.43421755232107,24.32368869071747,32.57155542615911
ND,,,,American Indian/Alaska Native,,45.55846020008699,47.13809523809524,23.94267100977199,42.4871,20.78316430020284,26.629045226130653,31.752895752895753,32.537431347697506
ND,,,,Hispanic,,36.80824499411072,36.820465116279074,25.463507109004738,48.68,25.809649122807016,26.98323529411765,40.554098360655736,25.602762430939226
ND,,,,Non-Hispanic Black,,27.470262390670555,34.71935483870968,34.77886178861789,43.6416,28.20731707317073,27.024590163934427,49.19020979020979,30.31283185840708
ND,,,,Non-Hispanic White,,32.396749771775745,40.16021636937343,20.682162232825675,49.40988281379676,19.017800342960896,29.50504639591178,29.796326465420858,24.237077323598065
ND,,,,Other,,37.81697341513292,32.001666666666665,20.3623595505618,56.0199203187251,30.73809523809524,38.34780876494023,47.10835913312693,21.477794336810735
ND,,,,,<High school,32.78830178759201,43.20024752475248,23.92303732303732,39.40065476190477,14.003656307129798,26.831670673076925,24.165373805508715,39.32267486548808
ND,,,,,College,28.680210179792354,34.029513083802584,16.602876735240006,56.67240983026875,24.65077142602337,31.920999373153037,35.77999319496428,14.694295395654775
ND,,,,,High school,33.5877433493018,42.38621131270011,24.628203449028597,44.84105514546244,16.69240269048407,26.629128667179433,26.98043841336117,31.7670892839794
ND,,,,,Some college/tech,34.72778725314183,42.40627259580622,22.164132625022898,48.61463903743316,19.284727871392597,29.462640232108317,31.103141361256547,23.567058372716822
ND,,,,,,32.16093876350805,40.28729020296643,21.622030698922064,49.45153930875335,19.93912626786998,29.794998137604424,31.121250968338458,24.75035473146657
NE,15000 - 24999,,,,,33.79020879355804,40.58848715509039,27.521779859484777,42.716973146526556,15.429202363367798,26.745112892549827,26.290149617009096,34.19297021453864
NE,25000 - 34999,,,,,33.9312550900371,40.745935050391935,24.88576294277929,46.61387015989212,17.089263505635447,28.76395756277983,27.344641342256573,30.166435970905884
NE,35000 - 49999,,,,,33.96258036720355,41.11845659163987,21.112155776437998,50.21265188439624,19.460946048895355,31.39945878434638,29.456702341137124,25.348591183535678
NE,50000 - 74999,,,,,33.80541552597627,38.9688582330496,18.14077240566038,51.60493425511725,20.975412406271307,29.857936507936508,31.619248329252958,20.912473052048043
NE,75000 or greater,,,,,29.36460077667288,36.415551498227906,14.359174610051992,58.330538610677635,25.97290874524715,33.7480093231223,37.01099074805895,13.970406698036095
NE,Less than 15000,,,,,34.30926958650707,43.72954300107953,32.779633699633706,40.99271658923203,15.627464788732395,25.444842308222007,26.081064307407896,35.59628223589475
NE,,Female,,,,31.150322604229494,34.916110630942086,18.524043811610078,51.620242697793145,19.89413534115537,30.443905866481796,28.11740206185567,24.17406340303291
NE,,Male,,,,32.77430683095691,44.55947384904478,22.53506107275624,50.12009508405627,21.80905561462944,30.797221741602193,34.79192176668175,23.628341707430444
NE,,,18-24,,,17.656638276553107,42.859609609609606,27.360575815738958,53.34050254788262,29.06856435643564,30.05318544809228,46.356266028380915,16.2288050813815
NE,,,25-34,,,29.965704651393434,40.703452115812915,22.174540920426207,47.91207467630232,22.012795872951653,25.802440259214258,36.38531134101113,19.378626343090033
NE,,,35-44,,,35.65393964794635,40.8912443305068,19.49658,49.36064725486757,21.510752783177242,26.81568366985476,32.17201292626924,21.321522635392064
NE,,,45-54,,,37.41119122677577,42.71471711211385,19.29677306208348,50.29611084761841,18.88395575885847,28.72332399371284,27.200917972591963,24.395035007513027
NE,,,55-64,,,38.14352805288639,40.52395181292075,18.80841867111217,49.785987780040735,17.28021426008509,31.08244125661988,25.189132582493574,27.371176165314214
NE,,,65+,,,30.95621337588379,33.028233438485806,18.03344483756835,54.33045794672254,18.063019394785567,39.27192423276569,24.8980324343176,31.738236986099775
NE,,,,American Indian/Alaska Native,,41.95915238954012,45.285294117647055,23.450323974082075,48.527316602316596,22.390649606299213,33.23039215686274,32.13086303939963,31.193176783340718
NE,,,,Asian,,12.302372583479789,38.28709677419355,16.89917695473251,49.090802348336595,21.66039215686275,23.731630648330057,34.0672794117647,24.940979591836733
NE,,,,Hispanic,,34.01829965299041,34.359551401869155,37.759150579150585,38.17787745753006,17.264327146171695,21.54717898832685,29.687659264652346,35.32715090474565
NE,,,,Non-Hispanic Black,,37.08603663392619,43.9768156424581,31.761843971631208,43.47923287671233,20.77846836847947,25.70187949143173,34.11221174004193,29.2243802708919
NE,,,,Non-Hispanic White,,31.69543976498028,39.78533648043344,18.191542288557216,52.44818891666766,21.020334078653164,31.71155867948702,31.253322266795774,22.40802049634149
NE,,,,Other,,34.69888023369036,50.118844221105526,23.14213197969543,54.9415763546798,24.548415841584156,35.17661691542288,36.60244131455399,22.678375870069605
NE,,,,,<High school,33.48185065487328,39.539417309340195,36.619535091640586,34.81333993726267,12.917877469032472,22.65533801874163,23.972087877351033,41.553967651302294
NE,,,,,College,27.59098987864117,33.5961812109772,14.135189799208558,58.96599993149982,26.887564159977956,33.48442430113479,38.44735702627985,13.087095664143153
NE,,,,,High school,33.502519093372754,44.06844029560482,24.300341188605888,46.51277993918985,16.251147085112724,29.64208994708995,25.949401910080272,30.918465760780393
NE,,,,,Some college/tech,33.79648398295464,41.418573259935144,19.05781679389313,52.42846159174344,21.704648399273033,31.27495710634126,32.12199791393291,22.045486826670054
NE,,,,,,31.537920727573667,39.883480025721404,20.467970395207622,51.08268371377181,21.03845158992718,30.804686634170164,31.546682648871556,24.014126115318287
NH,15000 - 24999,,,,,32.127376565954314,36.571012482662965,20.103460706560924,44.696953752423155,15.868684877499295,30.49952260600955,26.414278002699056,34.94759804505901
NH,25000 - 34999,,,,,30.91477832512315,37.33573122529644,18.560760517799356,50.210218181818185,19.609996311324235,34.53404490246596,29.375734265734266,29.105588762701736
NH,35000 - 49999,,,,,31.343248875726665,36.783648881239245,16.25678066037736,57.10980246913581,21.9502254509018,38.18206221776217,31.296947115384615,24.221256755324784
NH,50000 - 74999,,,,,30.01532400849858,33.83637526652452,16.53650519031142,58.05113177041229,25.763040360581847,37.263967280163605,35.61651847460976,19.7111511717744
NH,75000 or greater,,,,,25.952451004349737,31.93884540117417,10.457404655770183,64.01763096991374,29.292416207042855,39.57014418999152,38.348824930117,12.452569282692398
NH,Less than 15000,,,,,36.81476115010187,39.57823303457106,24.91011984021305,44.688217821782175,15.333569979716026,30.464867566216885,25.303612716763006,37.923240517430386
NH,,Female,,,,26.94715910439965,31.251915794163512,12.563033012379641,56.775493487993494,23.97612843182876,36.25850635264952,32.35958756841281,22.182972654155495
NH,,Male,,,,30.32732224520113,37.094105749783296,17.80827565896039,58.31553330552078,25.874694195008136,39.1923402454507,36.686378603588466,19.652330290929832
NH,,,18-24,,,15.764339250493096,38.13820459290188,21.278846153846153,58.30018450184502,32.43333333333334,36.49758139534884,47.605935251798556,12.618267776096822
NH,,,25-34,,,27.293770747900805,39.11980676328503,18.818737672583826,54.252991820921224,25.808271658685243,31.460519480519483,37.754814506044184,18.005678922460866
NH,,,35-44,,,32.7680127671385,35.95351796407186,12.758588957055215,53.88087925323698,23.678859060402687,30.50650455927052,34.581866197183096,19.393776041666666
NH,,,45-54,,,32.84273611810098,35.693032427695,13.947321428571428,57.939293598233995,24.010044642857146,35.46807878112226,32.026108549130896,19.90880792635356
NH,,,55-64,,,31.56513640531866,32.71526359370687,14.0593353984793,57.644641264177395,21.997998450413224,39.055370513813585,29.55875623706949,23.022153748074164
NH,,,65+,,,27.11570327552986,27.74183673469388,13.0352001151742,60.10623574686431,23.3942428217461,46.80573424537913,30.662761506276148,27.58902513974655
NH,,,,Asian,,9.382037037037035,37.49512195121951,11.920000000000002,45.91636363636363,29.987195121951217,24.475462962962965,40.99017094017094,17.395827123695973
NH,,,,Hispanic,,29.943129388164493,30.11572327044025,14.680392156862744,47.14047619047619,25.108814589665652,32.195136778115504,40.26,25.726232558139536
NH,,,,Non-Hispanic White,,29.04028565014872,33.687077737077736,14.704985764877438,58.25512043463242,24.644676642312483,38.21770796826711,33.79740976645436,20.5169158496193
NH,,,,Other,,28.7095328884652,35.88076923076923,15.363137254901961,59.10191897654584,31.958353510895886,35.93917274939172,46.47826086956522,23.36168080185042
NH,,,,,<High school,34.08773444477523,42.89720767888307,24.137500000000003,43.66575716234652,15.61004919184821,31.06586206896552,25.48959842001317,39.09572892938496
NH,,,,,College,23.140916163006406,27.82516547159404,10.097247191011235,66.45168254814419,30.92226723381271,42.25471570549659,40.058738645880304,11.377177236137209
NH,,,,,High school,31.930592334494772,39.32477064220184,18.589437729900155,51.334498308906426,20.74577051444355,34.20500687442713,30.2319275802255,27.91462054094595
NH,,,,,Some college/tech,30.147549750604206,34.18470702650134,15.487574850299401,57.00212370894743,24.147655513666358,37.5839825820878,34.127420794288255,20.10164656327781
NH,,,,,,28.22202608125396,33.88244517217426,15.173794965861614,57.71734666634305,25.27633836947652,38.21825790682171,34.86448998494848,20.787029296932623
NJ,15000 - 24999,,,,,30.618251091218468,35.58520041109969,30.75337259100642,42.846519472554434,16.81059850374065,28.141762155466083,25.985960737656157,37.01375362216411
NJ,25000 - 34999,,,,,30.819059929494713,36.70583657587549,27.695903614457833,44.7326037735849,18.61967758444217,28.774438775510202,29.04852157052835,35.00698276832977
NJ,35000 - 49999,,,,,29.518909024345596,34.09307936507937,22.660153256704984,49.189391878764326,22.04844793713163,32.36979575805184,31.949802816901403,29.634051418439714
NJ,50000 - 74999,,,,,28.07577648560488,34.98386620757501,18.453467336683417,52.83967968866936,23.410887341005452,32.76461093345516,34.025036200405445,23.733652072945837
NJ,75000 or greater,,,,,23.867074593733104,32.06209624258405,12.792188552188554,57.841557440246724,27.130541252544603,34.29484276729559,38.58482975746268,16.342324380732684
NJ,Less than 15000,,,,,31.73280603193377,41.05580448065174,33.694580233793836,40.57964628297363,15.644876108901807,24.870741301059,24.507638279192275,41.44881101376721
NJ,,Female,,,,24.873131563687906,30.777009814157438,17.03538511118273,49.531835072866514,20.00387228037935,30.306078019307805,28.209720108104747,28.07880634593651
NJ,,Male,,,,28.01808776585516,38.38049668443635,23.55080906148867,54.55658450704226,26.873798678099327,34.933565652504136,39.82036864406779,22.65687078109932
NJ,,,18-24,,,13.58856378532018,36.20813093980993,27.496149614961496,59.423243031016895,35.752545743834524,36.49044585987261,51.162967157417896,15.72955064737243
NJ,,,25-34,,,24.60598385989011,38.23372781065089,21.12686843730698,47.83196184776509,23.318398637137992,27.341939163498104,36.96876469524326,22.748842893149003
NJ,,,35-44,,,28.677424087777496,35.58575432041103,18.50433944069431,49.45120739616392,23.126281245636083,27.723837535014002,33.173673713601914,24.394781750638494
NJ,,,45-54,,,30.175485586740756,33.67426743011114,19.364231564438317,51.27078808408887,22.28754797010705,31.322674066599397,31.608927195685673,24.863304590192495
NJ,,,55-64,,,30.758983703218412,34.84657097288676,19.354098360655737,53.30496490326998,20.416290770298403,34.16236885459117,28.77068377456553,26.39004270112988
NJ,,,65+,,,26.71554689943419,30.549479166666668,18.491925912605648,52.00577140477183,19.6015354736906,37.934947215143794,28.10472576750604,33.6912617975118
NJ,,,,American Indian/Alaska Native,,28.017491749174916,27.5,16.9,35.67454545454545,14.237037037037036,26.183636363636364,38.40091743119266,33.65212464589235
NJ,,,,Asian,,10.608964971304173,30.258488228004953,16.029411764705884,51.20038186157518,23.46720038816109,26.32809756097561,35.42977858111161,20.886105188343993
NJ,,,,Hispanic,,30.8615174251455,35.32163742690059,34.83178861788618,42.80999214454045,18.325476076172187,26.921530334560586,28.738195806305626,34.37895865237367
NJ,,,,Non-Hispanic Black,,35.99625543816035,38.62600619195046,24.288965884861412,46.47151142954623,23.50389023966655,29.301035375323554,36.133311635476,29.49122388491289
NJ,,,,Non-Hispanic White,,25.63372311792835,34.250158989733805,15.706331123354188,56.06927740058197,24.764340513828596,35.84564824945296,34.49815707843494,22.27572417171903
NJ,,,,Other,,27.502362562471607,34.14478672985783,12.981219512195123,49.53451882845188,24.1906083244397,34.37995735607676,36.61153081510934,26.772116182572617
NJ,,,,,<High school,33.438451142046226,35.560509554140125,40.26454720616571,38.00885101704233,13.616906170752324,25.527831895352072,22.74305111821086,43.83583204839283
NJ,,,,,College,20.478921003458833,29.044668335419278,12.581801778579715,59.15481274360279,28.35812317721736,35.3494205333678,39.328194263363756,15.358937189203074
NJ,,,,,High school,29.881039408019273,38.97443000735474,23.18528292311596,48.36246228567224,19.72218146429106,31.183778739922367,29.74862034809679,31.705888806427676
NJ,,,,,Some college/tech,27.714180793056123,36.538444278234856,19.30624679979519,52.721356466876976,24.72824329731893,33.48857737904518,35.57021308980213,23.68541221110728
NJ,,,,,,25.909362429605792,34.471763060543175,19.983179798924475,52.32564494229464,23.671600696568927,33.07270927290727,34.17285668020962,25.226258849015487
NM,15000 - 24999,,,,,31.715648854961827,37.311651179413865,26.796207148067104,50.08318926974665,19.53647306650617,31.86532112845138,29.952122986822836,29.37121102723991
NM,25000 - 34999,,,,,30.96847048777885,38.59073417721518,24.301191092698083,51.48414755732802,22.294735516372793,33.3306009554941,32.488,26.11430974660919
NM,35000 - 49999,,,,,29.62640316951231,40.12158508158508,20.755042412818096,54.67133235108398,23.723982188295167,34.94192381357736,34.04213576158941,22.4486196605111
NM,50000 - 74999,,,,,30.47549778761062,43.181666666666665,17.702230314064636,59.57108865024215,26.569646261385298,38.07382165605096,37.475787075393534,16.851254447586903
NM,75000 or greater,,,,,25.676972674240094,39.34382407985028,14.918150252525255,63.751183552008655,30.982419967444383,39.97325091699497,40.72775113242739,12.576658746115884
NM,Less than 15000,,,,,33.43782911328559,45.99076327433629,30.9361301369863,45.64321015138024,17.036230248306996,30.6396273013022,25.49025618567988,34.214097353028656
NM,,Female,,,,29.776050519105205,37.46228625712477,20.902978814926335,53.138257127996596,20.9879093560262,33.48603295915931,29.501062257528172,25.473730096264458
NM,,Male,,,,29.16080233679923,43.705461538461535,23.322060748887143,56.465769230769226,27.03270256540513,37.431311912623826,38.73063958513397,21.11938977430741
NM,,,18-24,,,19.37851383743735,46.51096446700508,24.47528438469493,54.60827300930713,32.54005249343832,34.16872062663185,48.748662551440326,18.24619267984855
NM,,,25-34,,,32.05961675791478,43.208412256267415,21.939885714285715,54.88198757763975,26.78681917211329,31.253099510603587,39.42341450361252,18.90600566572238
NM,,,35-44,,,35.331417701241485,40.73399629972248,18.93691433980123,54.19859479382631,24.237825278810412,32.10041743970315,33.922489231466784,22.124997600076796
NM,,,45-54,,,35.29644745024876,41.52290202563042,22.320142081069786,52.07793914246197,21.43829935528838,32.28538408063956,29.77874894336433,24.006257521058966
NM,,,55-64,,,31.894055259436527,40.0504261754193,22.844724321298628,54.169166267369434,20.50272683397683,37.12685162846803,28.56053274398046,24.926013566808646
NM,,,65+,,,22.83577309540612,35.22926557272582,22.324649951155976,57.77609892239709,20.944885161088028,43.15852834930108,28.353815958330188,28.98016031408474
NM,,,,American Indian/Alaska Native,,40.590254354437384,37.415789473684214,18.14135959339263,57.610493625367766,30.371627906976745,39.62843853820598,41.41923566878981,24.66827142282419
NM,,,,Asian,,9.170648464163822,39.5,20.6,63.341284403669725,29.452293577981653,37.137614678899084,41.4,17.273129251700677
NM,,,,Hispanic,,32.77191055882671,40.50362676056338,27.51304583182966,49.918620408163264,21.199694845360824,30.658331961139467,31.848320641282566,26.521678660393025
NM,,,,Non-Hispanic Black,,33.3996835443038,41.43152173913043,23.98651685393258,56.79795396419436,31.769430051813472,37.77902813299232,39.385714285714286,24.368672199170128
NM,,,,Non-Hispanic White,,24.133369528333894,40.77896286231884,17.0244028479559,58.546564107788704,24.629275302812562,39.09651843483619,33.40644228371977,20.070817051901894
NM,,,,Other,,26.53922651933702,40.78084112149533,16.65774647887324,64.71985981308411,35.987089201877936,40.346713615023475,44.76127049180328,18.05374032674119
NM,,,,,<High school,34.871422348072315,39.899610244988864,36.815555555555555,42.197164824603554,13.373208191126281,26.478630403108305,21.703424818203146,37.65047580067533
NM,,,,,College,22.43205423822143,34.36117418099254,13.690584575077779,65.58552662628806,32.10910241202056,41.85933438985737,42.06716624394743,12.432769605390442
NM,,,,,High school,30.563750329902344,44.219237588652476,25.849227272727273,50.25378429992964,21.524756097560978,32.83881505529065,32.20570502749411,28.266961487269764
NM,,,,,Some college/tech,30.962129403557732,42.265541107382546,19.16515248453828,56.61497136085325,25.0957281165785,37.144699311857984,35.5691480081419,20.129685379918588
NM,,,,,,29.01439300946635,40.615800568683206,22.105184331797236,54.74715945694448,24.1093550331525,35.659535914797246,34.23033063035851,23.456821175002723
NV,15000 - 24999,,,,,27.798335315101074,40.70462427745665,30.644323790720634,45.274804270462624,18.736893203883493,30.253857194115536,28.480388753904894,32.27709598031173
NV,25000 - 34999,,,,,31.05708511650024,44.58757841907152,30.777411167512692,48.31279443254818,18.273318872017352,29.668715995647442,27.734739583333337,29.479537572254337
NV,35000 - 49999,,,,,29.349935436266378,41.25715604801477,23.545581395348833,52.845346534653466,23.031871227364185,33.3,35.603911696359404,24.81832647952798
NV,50000 - 74999,,,,,27.87836157313851,40.313681592039806,19.87718855218855,54.844180522565324,24.95364850976361,35.68411118737131,37.620355731225295,20.813134099616857
NV,75000 or greater,,,,,26.096801864801865,39.87453505007153,15.249321047526673,60.923117855735114,29.792497532082923,38.62761622156281,40.759177033492826,14.630211786372005
NV,Less than 15000,,,,,30.502970616725865,35.88664047151278,31.072672064777322,43.54065261726717,13.983471074380166,26.032032854209444,23.289515593895157,35.41218290009396
NV,,Female,,,,27.183613038906415,37.47836848902281,20.225378040762656,50.279395844246544,19.623224551162995,31.789458337015112,28.629830023561087,26.72214783493853
NV,,Male,,,,28.344678022843638,43.796947341643346,26.924024799793337,54.68830086701947,26.160549313358302,35.41072565969063,38.28384307792068,22.27795950155763
NV,,,18-24,,,15.655567567567566,48.76092943201377,28.33166089965398,56.8944976076555,29.127199354317998,33.35228182546036,44.42542635658915,17.777543980682992
NV,,,25-34,,,28.07533167495854,41.87209072978304,26.20080808080808,50.217630979498864,26.789954337899545,31.170160919540233,41.20043744531934,20.234996087636937
NV,,,35-44,,,31.09380675626589,39.53640639698965,24.048325358851674,51.24762465645858,23.768999604586792,31.324683042789225,36.0785930408472,22.562006183442115
NV,,,45-54,,,32.53184301322599,40.72541047693511,20.939285714285713,52.09023714197721,21.414931846344484,32.43162790697674,30.536799999999996,24.884539608701598
NV,,,55-64,,,30.44054971157109,42.46009882643607,22.30878504672897,51.751559152582715,17.479419525065964,32.568911416847705,24.614785373608903,27.859943490545533
NV,,,65+,,,25.313281353244353,35.82693580410324,22.246075778078488,53.74045856914815,19.831627975750404,39.9102163992345,27.419929971988797,31.09223945369838
NV,,,,American Indian/Alaska Native,,40.01912225705329,46.70000000000001,16.1,61.7,26.7,36.3,34.523809523809526,23.927390180878557
NV,,,,Asian,,15.606101694915251,48.88936170212766,24.569827586206895,47.695528455284546,21.15539714867617,30.299324324324328,34.15065913370998,26.281736281736283
NV,,,,Hispanic,,30.65837368508933,35.86709129511677,34.381791907514454,46.754789272030656,20.49515879163439,28.43564509879892,31.76416697451053,29.074424980959634
NV,,,,Non-Hispanic Black,,34.603673880221436,41.939810426540284,24.728784119106702,47.72195402298851,25.45248554913295,29.118424101969868,37.610043196544275,27.348773448773446
NV,,,,Non-Hispanic White,,26.812504782553244,41.5162319835278,18.41114976517655,56.352227839568584,23.633451448040883,36.78216525770384,33.496574001566174,21.819629458082446
NV,,,,Other,,26.96241771394375,36.65179282868525,18.7136,48.57056396148556,19.044413407821228,33.70699300699301,31.228249336870025,23.600987797791984
NV,,,,,<High school,31.57836055276382,38.199999999999996,40.656603773584905,40.331542699724515,14.212219101123596,25.98786610878661,22.448675496688743,36.217436619718306
NV,,,,,College,22.048674650161463,35.855277401894455,15.360533515731873,60.829001746216534,30.934506525883563,39.483914643119945,42.0836803129803,14.513322528363048
NV,,,,,High school,28.846021854191573,44.07935089369708,27.012109562710233,50.12765115841025,20.759797941288603,31.311970217640322,31.193088474760266,28.854573770491804
NV,,,,,Some college/tech,28.907217654086722,41.63225577264653,19.256056236481616,54.82859717632923,23.6667223318658,35.2592817093499,35.163508211015845,21.550708522611703
NV,,,,,,27.526813211975504,40.69183771340879,23.750419594067136,52.6212638164755,23.015905445335587,33.811883531251326,33.41974129353234,24.560526363129394
NY,15000 - 24999,,,,,30.734124136866875,37.63257454312279,30.23109187749667,42.19451831409934,18.3807781201849,26.391093530687762,30.08640230022763,36.85494626416755
NY,25000 - 34999,,,,,29.647849548538765,36.961676427525624,23.795394862036154,46.856602331358694,19.891498925151456,30.420414548298787,30.201269956458635,31.67555792791419
NY,35000 - 49999,,,,,29.752372935341494,36.68152994464016,21.13060374739764,49.57786499215071,21.966804979253112,32.469755160825734,33.019495722647456,28.592312692291028
NY,50000 - 74999,,,,,28.639888846301268,36.72567135105051,19.22991809167984,54.59197342192691,24.354552812626466,34.72483085250338,35.802786614073035,23.21096884803385
NY,75000 or greater,,,,,23.561463445193894,32.277236073778845,14.764796886864085,58.730589543937704,27.6324329382408,35.78782478659106,38.702131226053645,15.767139294477293
NY,Less than 15000,,,,,32.8197597296959,40.750794093062126,32.96308411214954,39.57828658652929,14.969753328112764,24.365276430649853,25.093971501644134,40.018861083041074
